Nombre de Archivo,Fecha de Creación,Fecha de Último Acceso,Tamaño del Archivo (bytes),Tipo de Archivo
siji_roy_connect_apply_linkedin.pdf,2022-02-23 16:03:17,2022-02-23 16:03:25,216407,application/pdf
Silvana Lema,2019-03-10 16:48:34,2019-03-10 16:48:32,201742,Desconocido
simmerdeep_singh_connect_apply_linkedin.pdf,2022-03-01 08:32:59,2022-03-01 08:33:31,75284,application/pdf
Simulation #2 - Screening Interview (1).pdf,2024-03-26 13:39:13,2024-03-26 13:39:37,111031,application/pdf
Simulation #2 - Screening Interview.pdf,2024-03-24 12:30:03,2024-03-24 12:30:11,111031,application/pdf
SIN number.pdf,2022-09-03 11:08:32,2023-03-03 10:00:47,264816,application/pdf
sindhu_reddy_connect_apply_linkedin.docx,2022-02-18 15:42:37,2022-05-10 09:50:32,24106,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Site Reliability Engineer Resume.docx,2022-03-01 10:13:46,2022-03-03 16:19:19,29513,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Sivaramkumar Lakshmanan CV.pdf,2022-02-21 16:39:36,2022-02-21 16:39:37,91077,application/pdf
SkillsPerJobsCounts-2022-01-13.csv,2022-01-13 14:42:35,2022-01-13 14:42:54,215312,application/vnd.ms-excel
SMART business case objective.docx,2023-09-30 13:08:40,2023-09-30 14:32:52,12273,application/vnd.openxmlformats-officedocument.wordprocessingml.document
"Smart Contract Developer (Solidity, NFT) JD Enforceable.docx",2022-05-05 17:58:53,2022-05-10 10:31:32,15297,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Smart Contract Developer JD LiveArt.docx,2022-04-18 09:26:12,2022-04-25 10:58:50,17145,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Smart Contract Engineer JD Sense Finance.docx,2022-03-18 16:04:23,2022-04-01 10:35:48,17065,application/vnd.openxmlformats-officedocument.wordprocessingml.document
SNACKPASS CATALOGO VENTA 2019 BAJA-comprimido.pdf,2019-05-19 19:49:44,2021-10-05 23:34:51,2745768,application/pdf
social-media-campaigns.zip,2022-09-29 20:57:02,2022-09-29 20:57:11,28742,application/x-zip-compressed
Software Test Case SAMPLE.pdf,2023-11-07 13:18:00,2023-11-18 20:08:43,413216,application/pdf
Softwares.zip,2022-10-19 13:09:21,2022-11-23 13:17:00,4474442244,application/x-zip-compressed
Soju_George_Devops.pdf,2022-04-08 10:11:09,2022-04-08 10:30:08,206755,application/pdf
soldier-dog-companion-service.jpg,2017-12-09 12:32:17,2022-09-04 20:43:06,1200417,image/jpeg
SOLICITUD DE VALORES PENDIENTES CTA INDIVIDUAL.pdf,2021-03-28 17:38:15,2021-10-05 23:34:50,252927,application/pdf
SOLICITUD PRESTAMO RUBEN VASCONEZ.pdf,2021-02-10 22:01:33,2021-10-05 23:34:50,1615083,application/pdf
SOLICITUD PRESTAMO.pdf,2021-02-10 21:59:38,2021-10-05 23:34:50,15907922,application/pdf
solicitud renovacion (1).pdf,2020-06-02 11:15:44,2021-10-05 23:34:49,512120,application/pdf
solicitud renovacion.pdf,2020-06-02 11:15:44,2021-10-05 23:34:49,512120,application/pdf
solicitudMejoraJV0907476543.pdf,2021-07-27 12:41:55,2021-10-05 23:34:49,13549,application/pdf
SOLICITUD_1.pdf,2021-02-10 21:53:30,2021-10-05 23:34:49,1734633,application/pdf
solicitud_descarga_impo_003-2021-------signed (1).pdf,2021-03-16 20:29:13,2021-10-05 23:34:49,288411,application/pdf
solicitud_descarga_impo_003-2021-------signed.pdf,2021-03-16 20:23:54,2021-10-05 23:34:49,288411,application/pdf
SOLICTUD PRESTAMO.rar,2021-02-10 21:56:56,2021-02-10 21:56:56,14994107,Desconocido
Solidity Developer JD (1) (1).docx,2022-02-23 09:07:30,2022-02-23 09:19:02,15752,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Solidity Developer JD (1).docx,2022-02-11 16:59:57,2022-02-14 21:03:13,15759,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Solidity Developer JD.docx,2022-02-11 14:54:39,2022-02-14 09:19:42,15759,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Solucion_Actividad_3_grupal_v2.ipynb,2024-02-13 23:13:00,2024-02-13 23:13:00,180459,Desconocido
SPARK LOG ANALYSIS.pdf,2022-12-12 22:17:29,2022-12-12 22:18:20,1505024,application/pdf
SpotifySetup.exe,2016-11-03 10:15:33,2024-02-07 09:53:45,357080,application/x-msdownload
SQL Chapter 9 to 15  Final Exam.pdf,2023-04-14 08:35:49,2023-04-14 08:58:31,13447578,application/pdf
sqlitestudio-3.3.3.zip,2022-09-12 14:19:18,2022-09-12 14:21:58,22673750,application/x-zip-compressed
Sr Back End Engineer (NodeJs) JD Direct Hire RBI.docx,2022-06-09 15:22:36,2022-06-15 12:49:22,15055,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Sr back end software (NodeJs) JD RBI.docx,2022-06-03 12:15:23,2022-06-09 15:22:12,15469,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Sr Backend Engineer JD Gelt.docx,2022-06-10 10:39:31,2022-06-15 12:49:17,16166,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Sr Backend Web Developer JD eMastered.docx,2022-06-17 18:13:20,2022-06-29 16:55:49,15667,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Sr Blockchain Dev JD Citrust.docx,2022-04-01 16:34:58,2022-04-21 08:56:10,16487,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Sr Blockchain Engineer (Rust) JD Teragon.docx,2022-04-06 12:17:47,2022-04-13 15:52:07,16922,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Sr Cloud Engineer JD Harmony.docx,2022-04-05 13:26:49,2022-05-05 09:21:54,16430,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Sr Cloud FinOps Program Manager JD Etsy.docx,2022-06-06 10:45:58,2022-06-14 16:18:03,16251,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Sr Data Modeler Engineer JD Mastercard.docx,2022-04-25 10:58:44,2022-04-26 17:30:09,16773,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Sr Developer C# .NET JD WFS.docx,2022-07-22 10:18:48,2022-08-01 10:58:14,16716,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Sr Developer JD Blockchain Foundry.docx,2022-03-14 17:28:30,2022-03-25 12:54:26,16534,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Sr DevOps Engineer JD Guardian Life.docx,2022-03-17 15:28:58,2022-03-24 11:59:38,16422,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Sr Flutter Developer JD.docx,2022-02-07 17:21:49,2022-02-14 09:16:51,16466,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Sr Front End Dev (React Native experience) JD.docx,2022-02-23 10:49:44,2022-02-28 10:50:40,16118,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Sr Front End Engineer JD Principal.docx,2022-07-13 09:44:34,2022-07-20 10:41:41,16245,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Sr Full Stack Engineer (Ruby on Rails) JD TaskRabbit.docx,2022-03-25 12:20:33,2022-04-04 11:11:17,16571,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Sr Full Stack Engineer JD Upscribe.docx,2022-07-15 09:23:08,2023-08-29 11:26:53,17882,application/vnd.openxmlformats-officedocument.wordprocessingml.document
"Sr Fullstack Engineer (Node.js, React) JD Freedom Financial Network.docx",2022-04-05 12:11:49,2022-04-11 17:50:27,15773,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Sr GoLang Back End Engineer JD Harmony One.docx,2022-03-29 11:10:26,2022-04-11 18:04:56,16302,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Sr Java Developer JD Mastercard.docx,2022-06-30 12:53:40,2022-07-12 12:14:58,15332,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Sr Machine Learning Engineer JD Compose AI.docx,2022-06-09 10:55:11,2022-06-13 09:46:13,15870,application/vnd.openxmlformats-officedocument.wordprocessingml.document
"Sr Network Engineer (Dell,Cisco,Linux Set Up Experience) JD Algeo Consulting.docx",2022-06-23 12:34:34,2022-07-01 11:58:00,16123,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Sr PHP Developer JD Artium.docx,2022-04-19 12:53:49,2022-04-21 11:10:09,16551,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Sr Platform Engineer JD Alto.docx,2022-07-18 12:26:20,2022-07-18 16:35:59,17912,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Sr Platform Engineer JD Freedom Financial Network.docx,2022-03-16 11:46:10,2022-03-16 15:48:11,16519,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Sr Protocol Engineer JD Harmony (1).docx,2022-04-01 12:49:33,2022-04-14 15:30:22,16337,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Sr Protocol Engineer JD Harmony.docx,2022-06-10 15:36:08,2022-06-14 11:49:03,16440,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Sr React Native Developer JD Batelle.docx,2022-05-30 10:54:29,2022-05-30 15:20:01,15526,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Sr Ruby Back End Engineer JD Q.ai.docx,2022-07-08 09:49:19,2022-07-11 19:05:44,16544,application/vnd.openxmlformats-officedocument.wordprocessingml.document
"Sr Software Engineer (Blockchain, Layer 2) JD Canvas.docx",2022-06-21 12:19:16,2022-06-27 12:19:22,16070,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Sr Software Engineer (Rust + Web Assembly) JD Lit Protocol.docx,2022-06-03 09:45:03,2022-06-08 10:31:41,16244,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Sr Software Engineer JD Embroker.docx,2022-07-22 09:40:08,2022-07-22 15:13:35,18503,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Sr Software Engineer JD Solana.docx,2022-05-19 10:14:04,2022-05-20 09:43:43,15873,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Sr Software Support Engineer JD VestMark.docx,2022-06-03 16:30:35,2022-06-07 13:23:13,17243,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Sr Solidity Developer JD DAOHQ.docx,2022-06-09 10:56:31,2022-06-15 12:49:22,15848,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Sr Solidity Developer JD DAOHQ.pdf,2022-05-17 09:19:57,2022-06-09 09:28:01,246288,application/pdf
Sr System Engineer JD Harmony.docx,2022-05-11 12:58:17,2022-07-12 12:15:25,16511,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Sr Systems Engineer (Identity SSO) JD Precisely.docx,2022-04-27 11:04:46,2022-04-28 11:37:07,15695,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Sr. Azure Site Reliability Engineer JD (1).docx,2022-02-24 07:44:30,2023-04-12 17:20:10,16187,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Sr. Azure Site Reliability Engineer JD.docx,2022-02-22 15:56:25,2022-04-14 16:23:00,16187,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Sr. Back End Developer (Node Js) JD.docx,2022-02-23 07:15:22,2022-02-24 07:47:32,15903,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Sr. Back End Engineer JD Tellimer.docx,2022-03-28 13:09:49,2022-03-28 13:09:50,16060,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Sr. Ruby on Rails Engineer JD Artium.docx,2022-04-18 16:33:42,2022-05-10 09:50:50,16851,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Sr. Site Reliability Engineer JD Analysts.com.docx,2022-03-24 12:12:00,2022-03-25 12:19:10,16826,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Sr. Software Engineer JD Etsy.docx,2022-06-20 09:42:51,2022-06-20 11:14:38,16402,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Sr. Software QA Engineer JD Align Technology Inc..docx,2022-07-19 16:01:21,2022-07-21 09:32:31,16352,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Sr. SRE JD Precisely.docx,2022-07-19 09:53:44,2022-07-22 12:36:31,17091,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Sravya_Full Stack Kaiser.docx,2022-04-27 12:39:41,2022-05-10 10:14:03,43991,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Sraya_Harif_Resume (1).docx,2022-02-04 09:34:52,2022-02-05 08:25:58,8755,application/vnd.openxmlformats-officedocument.wordprocessingml.document
SRIDIP_BANERJEE_RESUME_latest_april_3_2022.pdf,2022-04-13 13:42:29,2022-04-13 13:42:30,260262,application/pdf
Sriroopa.Praturi_Resume.doc,2022-02-18 09:20:49,2023-07-06 22:59:10,152064,application/msword
Staff Discount Policy (1).pdf,2022-09-09 19:50:36,2022-09-09 19:51:58,150900,application/pdf
Staff Discount Policy (2).pdf,2024-01-22 10:33:34,2024-01-22 10:33:36,137883,application/pdf
Staff Discount Policy.pdf,2022-09-07 09:01:07,2022-09-07 09:01:47,137883,application/pdf
"Staff Engineer, Site Search WayFair JD.docx",2022-03-02 14:44:42,2022-03-09 11:19:31,15638,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Staff Software Engineer JD Tellie.docx,2022-06-23 10:33:11,2022-07-01 11:58:00,17130,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Stanislav Klevtsov CV.pdf,2022-06-16 11:28:50,2022-06-16 11:33:28,98681,application/pdf
Starbucks Dists.ipynb,2023-11-16 19:33:21,2023-11-16 19:33:21,63730,Desconocido
Statement of purpose Canada 2022 (2).docx,2022-03-26 12:31:36,2023-11-22 23:55:42,24557,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Statement of purpose Canada 2022 FINAL.docx,2022-03-26 14:51:46,2022-04-01 11:30:54,24473,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Statement of purpose Canada 2022.docx,2022-03-09 18:40:20,2022-03-09 18:41:23,19469,application/vnd.openxmlformats-officedocument.wordprocessingml.document
statement-of-purpose-ent (1).docx,2017-01-09 22:43:00,2023-03-21 19:03:58,95432,application/vnd.openxmlformats-officedocument.wordprocessingml.document
statement-of-purpose-ent.docx,2017-01-08 21:45:30,2023-03-21 19:03:58,95432,application/vnd.openxmlformats-officedocument.wordprocessingml.document
status_reports_Fri Mar 29 2024 11_50_05 GMT-0400 (Eastern Daylight Time).csv,2024-03-29 11:50:08,2024-03-29 11:50:23,869,application/vnd.ms-excel
Stay creative (1).png,2017-12-21 22:28:16,2022-08-23 12:43:16,1210080,image/png
Stay creative.png,2017-12-21 22:24:07,2022-08-23 12:43:18,1210116,image/png
Stay Strongand Free.png,2018-01-07 10:48:53,2022-08-23 12:43:12,1364187,image/png
Stephane Henri-Resume.pdf,2022-04-07 09:19:41,2022-04-07 09:29:42,121211,application/pdf
Stephen Maina CV.pdf,2022-03-18 08:49:05,2022-03-18 09:42:07,63914,application/pdf
Stephen Miller Resume - exp.docx,2022-04-27 13:37:06,2022-04-28 09:34:22,89746,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Stephen_Larsen_Resume.pdf,2022-07-15 13:52:35,2022-07-15 13:52:49,175726,application/pdf
Steve Reiss CV.pdf,2022-03-07 17:37:41,2022-03-07 17:38:07,72718,application/pdf
Steven Gore CV.pdf,2022-07-07 16:13:24,2022-07-07 16:13:34,55888,application/pdf
Steven_Marshall_CV_2022.pdf,2022-06-20 11:41:27,2022-07-01 11:50:01,206208,application/pdf
SteveReiss_QA_Resume_2022.doc,2022-03-07 17:44:36,2022-03-11 09:45:20,60416,application/msword
Steward_Resume_2022.docx,2022-04-08 17:45:44,2022-04-25 10:54:48,25234,application/vnd.openxmlformats-officedocument.wordprocessingml.document
STORY 1053 (1).docx,2022-11-23 21:33:20,2022-11-24 21:35:22,71561,application/vnd.openxmlformats-officedocument.wordprocessingml.document
STORY 1053.docx,2022-11-23 21:32:52,2022-11-23 21:46:54,71561,application/vnd.openxmlformats-officedocument.wordprocessingml.document
"Stuart Russell, Peter Norvig - Artificial Intelligence_ A Modern Approach (4th Edition) (Pearson Series in Artifical Intelligence) (2020, Language_ English) - libgen.li.pdf",2023-12-13 21:14:12,2024-01-27 15:57:07,82374107,application/pdf
Student of the term.pdf,2023-09-16 21:41:00,2023-09-16 21:41:46,214612,application/pdf
Study permit.jpeg,2022-08-23 12:45:52,2023-11-21 11:00:26,153045,image/jpeg
sunil_chandurkar_connect_apply_linkedin (1).pdf,2022-02-08 14:51:04,2022-02-08 15:24:07,43678,application/pdf
sunil_chandurkar_connect_apply_linkedin.pdf,2022-02-08 12:48:17,2022-02-08 15:24:06,43678,application/pdf
superfinalproject1024.txt,2023-04-27 22:58:53,2023-07-07 18:01:53,8096,text/plain
"Supplemental - Management Information Systems Managing the Digital Firm, Global Edition, 17ed (Kenneth C. Laudon etc.).pdf",2022-10-20 19:04:59,2022-10-20 19:13:32,81864180,application/pdf
"Supplemental - Management Information Systems, 6th Edition (Effy Oz).pdf",2022-10-20 19:04:40,2022-10-20 19:14:05,18007242,application/pdf
SupplyChainDashboardData.xlsx,2024-02-27 13:29:24,2024-03-20 08:23:41,12768,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet
SupplyChainDashboardUpdated_FebData.csv,2024-02-26 15:39:53,2024-02-27 12:56:26,112,application/vnd.ms-excel
Suraj Krishna Resume.pdf,2022-05-09 11:17:19,2022-05-09 11:53:24,33366,application/pdf
Suresh M .pdf,2022-04-21 12:22:06,2022-04-21 12:42:18,70095,application/pdf
Suresh_Muppuri.docx,2022-04-22 18:17:05,2022-05-16 13:17:17,31901,application/vnd.openxmlformats-officedocument.wordprocessingml.document
survey-cluster-analysis-data.zip,2022-11-04 09:52:58,2022-11-04 09:53:33,76943,application/x-zip-compressed
survey.docx,2022-11-12 18:32:59,2022-11-18 23:18:48,47047,application/vnd.openxmlformats-officedocument.wordprocessingml.document
SUSAN_SIERRA_RESUME.pdf,2022-07-04 17:37:32,2022-07-04 17:51:13,556864,application/pdf
Sushma Varadaiah CV.pdf,2022-05-16 09:17:55,2022-05-16 09:38:48,61478,application/pdf
Sushma_V_Blockchain_FullStack.pdf,2022-05-17 10:32:53,2022-05-17 10:33:01,372000,application/pdf
SUSTAIN-T_open_positions_2017-01-25.docx,2017-02-18 17:42:49,2023-03-21 19:03:59,13217,application/vnd.openxmlformats-officedocument.wordprocessingml.document
sustainability-13-08033.pdf,2023-12-05 11:35:09,2023-12-05 11:35:30,1283231,application/pdf
Swarup Karavadi CV.pdf,2022-05-30 08:54:35,2022-05-30 08:55:00,72551,application/pdf
swiss-shepherd-dog-dog-white-animal-46523.jpeg,2017-12-10 11:49:41,2022-09-04 20:43:08,1982112,image/jpeg
Syed Hussain_Resume.docx,2022-03-22 10:46:23,2022-04-01 12:49:21,44683,application/vnd.openxmlformats-officedocument.wordprocessingml.document
tablaAmortizacion.jsf,2022-04-13 13:32:03,2022-04-13 13:32:03,22496,Desconocido
tablaAmortizacion.jsf.pdf,2022-04-13 13:32:17,2022-04-13 13:32:19,21896,application/pdf
Table1.csv,2023-01-30 12:13:00,2023-01-30 12:13:37,222,application/vnd.ms-excel
Tabulados_series_historicas_MYD_2022_csv.zip,2024-02-06 10:28:15,2024-02-06 10:31:48,102271,application/x-zip-compressed
Tagore-SRE.pdf,2022-07-15 12:40:38,2022-07-15 13:02:42,88117,application/pdf
take me to the.png,2017-12-31 12:35:03,2022-08-23 12:43:16,2253561,image/png
Talent Team Workflow 🛠.pptx.pdf,2022-01-10 08:39:37,2022-01-10 09:58:49,144483,application/pdf
Talha_Amin_Resume.docx,2022-03-01 12:25:20,2022-03-01 16:11:14,11838,application/vnd.openxmlformats-officedocument.wordprocessingml.document
Tanvir_QA_Engineer.docx,2022-03-07 19:10:33,2022-03-08 15:37:12,38102,application/vnd.openxmlformats-officedocument.wordprocessingml.document
tanya_rebrikova_connect_apply_linkedin.pdf,2022-02-17 18:03:53,2022-02-17 19:00:53,2388221,application/pdf
Tariq Resume.pdf,2022-02-08 09:51:10,2022-02-08 09:51:59,57027,application/pdf
Tawseef_Ahmad_Bhat-328379.pdf,2022-02-21 15:16:38,2022-02-21 16:17:32,156656,application/pdf
Teaching Plan - BAMM 3135 Capstone Project F23.xlsx,2023-09-21 17:28:13,2023-10-07 20:56:48,42123,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet
Teaching Plan.xlsx,2023-10-19 15:25:25,2023-10-21 12:32:51,60367,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet
TeamsSetup_c_w_.exe,2023-06-01 15:05:19,2023-12-11 13:27:58,1446168,application/x-msdownload
